,state_ces,district,candidate_ces,type,chamber,Unique_Project_ID,bioguide_id,Ran prior to 2019,Notes,year_ces,obs,id_lt_ces,bonica.rid,year_bonica,candidate_bonica,state_bonica,id_lt_bonica,score,state,candidate,year
16348,,,,,,,,,,,,,cand839,,,,,,massachusetts,stephen f lynch,2004.0
16349,,,,,,,,,,,,,cand1211,,,,,,massachusetts,john w olver,2004.0
16350,,,,,,,,,,,,,cand1297,,,,,,massachusetts,martin t meehan,2004.0
16351,,,,,,,,,,,,,cand1455,,,,,,massachusetts,james patrick mcgovern,2004.0
16352,,,,,,,,,,,,,cand1456,,,,,,massachusetts,john f tierney,2004.0
16353,,,,,,,,,,,,,cand1457,,,,,,massachusetts,william d delahunt,2004.0
16354,,,,,,,,,,,,,cand1523,,,,,,massachusetts,michael e capuano,2004.0
16355,,,,,,,,,,,,,cand36907,,,,,,massachusetts,peter jon abair,2004.0
16356,,,,,,,,,,,,,cand42368,,,,,,massachusetts,mathew w kinnaman,2004.0
16357,,,,,,,,,,,,,cand42400,,,,,,massachusetts,ilana freedman,2004.0
16358,,,,,,,,,,,,,cand42402,,,,,,massachusetts,charles j mccarthy jr,2004.0
16359,,,,,,,,,,,,,cand42407,,,,,,massachusetts,mark c smith,2004.0
16360,,,,,,,,,,,,,cand42428,,,,,,massachusetts,brian a joyce,2004.0
16361,,,,,,,,,,,,,cand47003,,,,,,massachusetts,charles a morse,2004.0
16362,,,,,,,,,,,,,cand47016,,,,,,massachusetts,ronald a crews,2004.0
16363,,,,,,,,,,,,,cand47022,,,,,,massachusetts,thomas p tierney,2004.0
16364,,,,,,,,,,,,,cand47030,,,,,,massachusetts,stephen p omalley jr,2004.0
16365,,,,,,,,,,,,,cand47039,,,,,,massachusetts,kenneth g chase,2004.0
16366,,,,,,,,,,,,,cand47054,,,,,,massachusetts,michael jones,2004.0
16367,,,,,,,,,,,,,cand50806,,,,,,massachusetts,brian p lees,2004.0
16368,,,,,,,,,,,,,cand54761,,,,,,massachusetts,thomas m keane jr,2004.0
16369,,,,,,,,,,,,,cand104627,,,,,,massachusetts,michael cloud,2004.0
16370,,,,,,,,,,,,,cand174869,,,,,,massachusetts,kerry healey,2004.0
16371,,,,,,,,,,,,,cand100440,,,,,,massachusetts,mitt g romney,2004.0
16372,,,,,,,,,,,,,cand66182,,,,,,massachusetts,aaron w wilson,2004.0
16373,,,,,,,,,,,,,cand174583,,,,,,massachusetts,christopher a iannella jr,2004.0
16374,,,,,,,,,,,,,cand65444,,,,,,massachusetts,michael j callahan,2004.0
16375,,,,,,,,,,,,,cand66024,,,,,,massachusetts,robert reich,2004.0
16376,,,,,,,,,,,,,cand65957,,,,,,massachusetts,shannon p obrien,2004.0
16377,,,,,,,,,,,,,cand50804,,,,,,massachusetts,jane maria swift,2004.0
16378,,,,,,,,,,,,,cand65509,,,,,,massachusetts,thomas f birmingham,2004.0
16379,,,,,,,,,,,,,cand68987936,,,,,,massachusetts,arthur larrivee,2004.0
16380,,,,,,,,,,,,,cand99460,,,,,,massachusetts,jill e stein,2004.0
16381,,,,,,,,,,,,,cand54732,,,,,,massachusetts,earl henry sholley,2004.0
16382,,,,,,,,,,,,,cand66392,,,,,,massachusetts,steven grossman,2004.0
16383,,,,,,,,,,,,,cand54766,,,,,,massachusetts,christopher gabrieli,2004.0
16384,,,,,,,,,,,,,cand65557,,,,,,massachusetts,argeo paul cellucci,2004.0
16385,,,,,,,,,,,,,cand325,,,,,,washington,norman d dicks,2004.0
16386,,,,,,,,,,,,,cand785,,,,,,washington,james adelbert mcdermott,2004.0
16387,,,,,,,,,,,,,cand865,,,,,,washington,richard ray larsen,2004.0
16388,,,,,,,,,,,,,cand958,,,,,,washington,cathy mcmorris,2004.0
16389,,,,,,,,,,,,,cand959,,,,,,washington,dave reichert,2004.0
16390,,,,,,,,,,,,,cand1417,,,,,,washington,richard doc hastings,2004.0
16391,,,,,,,,,,,,,cand1418,,,,,,washington,george r nethercutt,2004.0
16392,,,,,,,,,,,,,cand1493,,,,,,washington,adam smith,2004.0
16393,,,,,,,,,,,,,cand1541,,,,,,washington,jay robert inslee,2004.0
16394,,,,,,,,,,,,,cand1542,,,,,,washington,brian baird,2004.0
16395,,,,,,,,,,,,,cand1561,,,,,,washington,maria cantwell,2004.0
16396,,,,,,,,,,,,,cand1562,,,,,,washington,jennifer dunn,2004.0
16397,,,,,,,,,,,,,cand1624,,,,,,washington,patty murray,2004.0
16398,,,,,,,,,,,,,cand39865,,,,,,washington,jeff morris,2004.0
16399,,,,,,,,,,,,,cand45469,,,,,,washington,joseph p zarelli,2004.0
16400,,,,,,,,,,,,,cand45481,,,,,,washington,craig a mason,2004.0
16401,,,,,,,,,,,,,cand45508,,,,,,washington,carol ann cassady,2004.0
16402,,,,,,,,,,,,,cand48978,,,,,,washington,jane hague,2004.0
16403,,,,,,,,,,,,,cand48980,,,,,,washington,randle fredrick eastwood,2004.0
16404,,,,,,,,,,,,,cand48993,,,,,,washington,suzanne lorenz sinclair,2004.0
16405,,,,,,,,,,,,,cand49001,,,,,,washington,dawn loraine courtney,2004.0
16406,,,,,,,,,,,,,cand49002,,,,,,washington,thomas a crowson,2004.0
16407,,,,,,,,,,,,,cand49003,,,,,,washington,cheryl a crist,2004.0
16408,,,,,,,,,,,,,cand49008,,,,,,washington,sandra jeanne matheson,2004.0
16409,,,,,,,,,,,,,cand49009,,,,,,washington,richard kenneth wright,2004.0
16410,,,,,,,,,,,,,cand49013,,,,,,washington,larry l sheahan,2004.0
16411,,,,,,,,,,,,,cand49014,,,,,,washington,mark sterk,2004.0
16412,,,,,,,,,,,,,cand49015,,,,,,washington,shaun m cross,2004.0
16413,,,,,,,,,,,,,cand49016,,,,,,washington,donald k barbieri,2004.0
16414,,,,,,,,,,,,,cand49017,,,,,,washington,todd mielke,2004.0
16415,,,,,,,,,,,,,cand49033,,,,,,washington,alex alben,2004.0
16416,,,,,,,,,,,,,cand49034,,,,,,washington,diane tebelius,2004.0
16417,,,,,,,,,,,,,cand49035,,,,,,washington,luke e esser,2004.0
16418,,,,,,,,,,,,,cand49036,,,,,,washington,conrad lee,2004.0
16419,,,,,,,,,,,,,cand49037,,,,,,washington,dave ross,2004.0
16420,,,,,,,,,,,,,cand53136,,,,,,washington,judith corrine olson,2004.0
16421,,,,,,,,,,,,,cand56991,,,,,,washington,heidi behrens benedict,2004.0
16422,,,,,,,,,,,,,cand105940,,,,,,washington,reed davis,2004.0
16423,,,,,,,,,,,,,cand114853,,,,,,washington,john w aiken jr,2004.0
16424,,,,,,,,,,,,,cand114870,,,,,,washington,ruth e bennett,2004.0
16425,,,,,,,,,,,,,cand114922,,,,,,washington,donald d hansler,2004.0
16426,,,,,,,,,,,,,cand105930,,,,,,washington,ronald c sims,2004.0
16427,,,,,,,,,,,,,cand116210,,,,,,washington,christine o gregoire,2004.0
16428,,,,,,,,,,,,,cand104291,,,,,,washington,dino j rossi,2004.0
16429,,,,,,,,,,,,,cand116368,,,,,,washington,gary f locke,2004.0
16430,,,,,,,,,,,,,cand68915839,,,,,,washington,federico cruz uribe,2004.0
16431,,,,,,,,,,,,,cand114996,,,,,,washington,philip a talmadge,2004.0
16432,,,,,,,,,,,,,cand601,,,,,,delaware,thomas r carper,2024.0
16433,,,,,,,,,,,,,cand223284,,,,,,delaware,eric hansen,2024.0
16434,,,,,,,,,,,,,cand134679,,,,,,delaware,lisa blunt rochester,2024.0
16435,,,,,,,,,,,,,cand1601,,,,,,delaware,christopher a coons,2024.0
16436,,,,,,,,,,,,,cand218575,,,,,,delaware,eugene robert young jr,2024.0
16437,,,,,,,,,,,,,cand218572,,,,,,delaware,donyale london hall,2024.0
16438,,,,,,,,,,,,,cand164661,,,,,,delaware,colleen davis,2024.0
16439,,,,,,,,,,,,,cand164677,,,,,,delaware,sarah elizabeth mcbride,2024.0
16440,,,,,,,,,,,,,cand218573,,,,,,delaware,john j whalen iii,2024.0
16441,,,,,,,,,,,,,cand154468,,,,,,delaware,james demartino,2024.0
16442,,,,,,,,,,,,,cand39084,,,,,,puerto rico,jose a hernandez mayoral,2016.0
16443,,,,,,,,,,,,,cand44574,,,,,,puerto rico,rafael cox alomar,2016.0
16444,,,,,,,,,,,,,cand9998657,,,,,,puerto rico,miguel hernandez vivoni,2016.0
16445,,,,,,,,,,,,,cand142100,,,,,,puerto rico,zoe m laboy alvarado,2016.0
16446,,,,,,,,,,,,,cand130297,,,,,,puerto rico,jenniffer gonzalez colon,2016.0
16447,,,,,,,,,,,,,cand56400,,,,,,puerto rico,pedro pierluisi,2016.0
16448,,,,,,,,,,,,,cand134865,,,,,,puerto rico,carlos ignacio pesquera,2016.0
16449,,,,,,,,,,,,,cand134864,,,,,,puerto rico,angel rosa,2016.0
16450,,,,,,,,,,,,,cand134863,,,,,,puerto rico,hector ferrer rios,2016.0
16451,,,,,,,,,,,,,cand55206,,,,,,northern mariana islands,gregorio kilili camacho rep sablan,2022.0
16452,,,,,,,,,,,,,cand35791,,,,,,district of columbia,eleanor holmes norton,2004.0
16453,,,,,,,,,,,,,cand138,,,,,,alaska,ted stevens,2004.0
16454,,,,,,,,,,,,,cand210,,,,,,alaska,donald e young,2004.0
16455,,,,,,,,,,,,,cand574,,,,,,alaska,frank murkowski,2004.0
16456,,,,,,,,,,,,,cand1573,,,,,,alaska,lisa murkowski,2004.0
16457,,,,,,,,,,,,,cand34797,,,,,,alaska,dae miles,2004.0
16458,,,,,,,,,,,,,cand104349,,,,,,alaska,james l sykes,2004.0
16459,,,,,,,,,,,,,cand105263,,,,,,alaska,tony knowles,2004.0
16460,,,,,,,,,,,,,cand105266,,,,,,alaska,mike miller,2004.0
16461,,,,,,,,,,,,,cand41715,,,,,,guam,madeleine z bordallo,2018.0
16462,,,,,,,,,,,,,cand144025,,,,,,guam,michael fq san nicolas,2018.0
16463,,,,,,,,,,,,,cand146285,,,,,,guam,doris flores brooks,2018.0
16464,,,,,,,,,,,,,cand223667,,,,,,iowa,thomas raymond laehn,2024.0
16465,,,,,,,,,,,,,cand160502,,,,,,iowa,joni k ernst,2024.0
16466,,,,,,,,,,,,,cand152966,,,,,,iowa,mariannette jane miller meeks,2024.0
16467,,,,,,,,,,,,,cand218769,,,,,,iowa,kevin virgil,2024.0
16468,,,,,,,,,,,,,cand218765,,,,,,iowa,lanon baccam,2024.0
16469,,,,,,,,,,,,,cand218764,,,,,,iowa,melissa vine,2024.0
16470,,,,,,,,,,,,,cand218759,,,,,,iowa,sarah elaine albertson corkery,2024.0
16471,,,,,,,,,,,,,cand218757,,,,,,iowa,david alfred pautsch,2024.0
16472,,,,,,,,,,,,,cand211495,,,,,,iowa,ryan michael appleton melton,2024.0
16473,,,,,,,,,,,,,cand157277,,,,,,iowa,zach nunn,2024.0
16474,,,,,,,,,,,,,cand168387,,,,,,iowa,christina bohannan,2024.0
16475,,,,,,,,,,,,,cand157005,,,,,,iowa,randall feenstra,2024.0
16476,,,,,,,,,,,,,cand148955,,,,,,iowa,ashley hinson arenholz,2024.0
16477,,,,,,,,,,,,,cand251,,,,,,iowa,charles e grassley,2024.0
16478,,,,,,,,,,,,,cand218768,,,,,,iowa,jay edward brown,2024.0
16479,,,,,,,,,,,,,cand140598,,,,,,iowa,abby finkenauer,2024.0
16480,,,,,,,,,,,,,cand215888,,,,,,iowa,james m carlin,2024.0
16481,,,,,,,,,,,,,cand137481,,,,,,iowa,christopher peters,2024.0
16482,,,,,,,,,,,,,cand186559,,,,,,iowa,david young,2024.0
16483,,,,,,,,,,,,,cand168991,,,,,,iowa,steve king,2024.0
16484,,,,,,,,,,,,,cand625,,,,,,arizona,john mccain,2004.0
16485,,,,,,,,,,,,,cand689,,,,,,arizona,james t kolbe,2004.0
16486,,,,,,,,,,,,,cand742,,,,,,arizona,jon l kyl,2004.0
16487,,,,,,,,,,,,,cand820,,,,,,arizona,jeffry lane flake,2004.0
16488,,,,,,,,,,,,,cand871,,,,,,arizona,richard george renzi,2004.0
16489,,,,,,,,,,,,,cand218250,,,,,,arizona,trent franks,2004.0
16490,,,,,,,,,,,,,cand873,,,,,,arizona,raul m grijalva,2004.0
16491,,,,,,,,,,,,,cand1191,,,,,,arizona,edward l pastor,2004.0
16492,,,,,,,,,,,,,cand1339,,,,,,arizona,john barden shadegg,2004.0
16493,,,,,,,,,,,,,cand1340,,,,,,arizona,john david hayworth,2004.0
16494,,,,,,,,,,,,,cand34962,,,,,,arizona,linda joyce calvert,2004.0
16495,,,,,,,,,,,,,cand34989,,,,,,arizona,mary judge ryan,2004.0
16496,,,,,,,,,,,,,cand40211,,,,,,arizona,diane prescott,2004.0
16497,,,,,,,,,,,,,cand40223,,,,,,arizona,sydney hay,2004.0
16498,,,,,,,,,,,,,cand40224,,,,,,arizona,sam c martinez,2004.0
16499,,,,,,,,,,,,,cand40227,,,,,,arizona,stephen g udall,2004.0
16500,,,,,,,,,,,,,cand40231,,,,,,arizona,fred duval,2004.0
16501,,,,,,,,,,,,,cand40254,,,,,,arizona,scott bundgaard,2004.0
16502,,,,,,,,,,,,,cand40257,,,,,,arizona,randy robert camacho,2004.0
16503,,,,,,,,,,,,,cand40321,,,,,,arizona,ross joseph hieb,2004.0
16504,,,,,,,,,,,,,cand40323,,,,,,arizona,elaine richardson,2004.0
16505,,,,,,,,,,,,,cand40326,,,,,,arizona,jaime p gutierrez,2004.0
16506,,,,,,,,,,,,,cand40336,,,,,,arizona,george adam cordova,2004.0
16507,,,,,,,,,,,,,cand45756,,,,,,arizona,paul j babbitt jr,2004.0
16508,,,,,,,,,,,,,cand45757,,,,,,arizona,bob donahue,2004.0
16509,,,,,,,,,,,,,cand45781,,,,,,arizona,elizabeth rogers,2004.0
16510,,,,,,,,,,,,,cand45782,,,,,,arizona,roselyn ruth oconnell,2004.0
16511,,,,,,,,,,,,,cand45789,,,,,,arizona,stan barnes,2004.0
16512,,,,,,,,,,,,,cand45791,,,,,,arizona,lou munoz,2004.0
16513,,,,,,,,,,,,,cand45793,,,,,,arizona,randall randy graf,2004.0
16514,,,,,,,,,,,,,cand45795,,,,,,arizona,tim sultan,2004.0
16515,,,,,,,,,,,,,cand45796,,,,,,arizona,jeffrey chimene,2004.0
16516,,,,,,,,,,,,,cand45797,,,,,,arizona,eva k bacal,2004.0
16517,,,,,,,,,,,,,cand103359,,,,,,arizona,stuart starky,2004.0
16518,,,,,,,,,,,,,cand223531,,,,,,ohio,douglas b stuart,2024.0
16519,,,,,,,,,,,,,cand194614,,,,,,ohio,frank larose,2024.0
16520,,,,,,,,,,,,,cand216148,,,,,,ohio,bernie moreno,2024.0
16521,,,,,,,,,,,,,cand194243,,,,,,ohio,matt dolan,2024.0
16522,,,,,,,,,,,,,cand158617,,,,,,ohio,j d vance,2024.0
16523,,,,,,,,,,,,,cand146491,,,,,,ohio,louis george lyras,2024.0
16524,,,,,,,,,,,,,cand143226,,,,,,ohio,william troy balderson,2024.0
16525,,,,,,,,,,,,,cand134844,,,,,,ohio,warren davidson,2024.0
16526,,,,,,,,,,,,,cand1002,,,,,,ohio,james d jordan,2024.0
16527,,,,,,,,,,,,,cand195333,,,,,,ohio,adam clay miller,2024.0
16528,,,,,,,,,,,,,cand219509,,,,,,ohio,zerqa abid,2024.0
16529,,,,,,,,,,,,,cand219507,,,,,,ohio,elayne cross,2024.0
16530,,,,,,,,,,,,,cand104986,,,,,,ohio,kevin coughlin,2024.0
16531,,,,,,,,,,,,,cand219504,,,,,,ohio,chris banweg,2024.0
16532,,,,,,,,,,,,,cand212630,,,,,,ohio,gregory wheeler,2024.0
16533,,,,,,,,,,,,,cand219501,,,,,,ohio,jerrad shane christian,2024.0
16534,,,,,,,,,,,,,cand219499,,,,,,ohio,alan rapoport,2024.0
16535,,,,,,,,,,,,,cand219496,,,,,,ohio,sean freeman,2024.0
16536,,,,,,,,,,,,,cand195151,,,,,,ohio,amy cox,2024.0
16537,,,,,,,,,,,,,cand194276,,,,,,ohio,derek merrin,2024.0
16538,,,,,,,,,,,,,cand219489,,,,,,ohio,jr jr,2024.0
16539,,,,,,,,,,,,,cand219488,,,,,,ohio,steve lankenau,2024.0
16540,,,,,,,,,,,,,cand219487,,,,,,ohio,daniel vincent wilczynski,2024.0
16541,,,,,,,,,,,,,cand219486,,,,,,ohio,david edward gelb,2024.0
16542,,,,,,,,,,,,,cand219485,,,,,,ohio,mary c rogers,2024.0
16543,,,,,,,,,,,,,cand219484,,,,,,ohio,nathaniel alan hawkins,2024.0
16544,,,,,,,,,,,,,cand219482,,,,,,ohio,douglas gordon bugie,2024.0
16545,,,,,,,,,,,,,cand219481,,,,,,ohio,dennis kucinich,2024.0
16546,,,,,,,,,,,,,cand219477,,,,,,ohio,michael lawrence kripchak,2024.0
16547,,,,,,,,,,,,,cand219474,,,,,,ohio,rylan zachary finzer,2024.0
16548,,,,,,,,,,,,,cand219473,,,,,,ohio,rick tsai,2024.0
16549,,,,,,,,,,,,,cand219472,,,,,,ohio,reggie stoltzfus,2024.0
16550,,,,,,,,,,,,,cand194907,,,,,,ohio,michael rulli,2024.0
16551,,,,,,,,,,,,,cand219457,,,,,,ohio,roshan chandrakumar,2024.0
16552,,,,,,,,,,,,,cand212646,,,,,,ohio,tom hwang,2024.0
16553,,,,,,,,,,,,,cand219456,,,,,,ohio,ron hood,2024.0
16554,,,,,,,,,,,,,cand195268,,,,,,ohio,kim georgeton,2024.0
16555,,,,,,,,,,,,,cand219453,,,,,,ohio,david taylor,2024.0
16556,,,,,,,,,,,,,cand194823,,,,,,ohio,shane wilkin,2024.0
16557,,,,,,,,,,,,,cand219450,,,,,,ohio,tim ohara,2024.0
16558,,,,,,,,,,,,,cand219449,,,,,,ohio,larry kidd,2024.0
16559,,,,,,,,,,,,,cand219448,,,,,,ohio,derek j myers,2024.0
16560,,,,,,,,,,,,,cand219447,,,,,,ohio,charles tassell,2024.0
16561,,,,,,,,,,,,,cand194222,,,,,,ohio,niraj jaimini antani,2024.0
16562,,,,,,,,,,,,,cand195302,,,,,,ohio,orlando sonza,2024.0
16563,,,,,,,,,,,,,cand157268,,,,,,ohio,max miller,2024.0
16564,,,,,,,,,,,,,cand212653,,,,,,ohio,matthew diemer,2024.0
16565,,,,,,,,,,,,,cand56112,,,,,,ohio,mike carey,2024.0
16566,,,,,,,,,,,,,cand121656,,,,,,ohio,david p joyce,2024.0
16567,,,,,,,,,,,,,cand157321,,,,,,ohio,emilia sykes,2024.0
16568,,,,,,,,,,,,,cand155906,,,,,,ohio,m shontel brown,2024.0
16569,,,,,,,,,,,,,cand212602,,,,,,ohio,craig riedel,2024.0
16570,,,,,,,,,,,,,cand212600,,,,,,ohio,madison gesiotto gilbert,2024.0
16571,,,,,,,,,,,,,cand615,,,,,,ohio,marcy hon mc kaptur,2024.0
16572,,,,,,,,,,,,,cand212598,,,,,,ohio,phil heimlich,2024.0
16573,,,,,,,,,,,,,cand212579,,,,,,ohio,tamara wilson,2024.0
16574,,,,,,,,,,,,,cand44057,,,,,,ohio,joyce beatty,2024.0
16575,,,,,,,,,,,,,cand908,,,,,,ohio,michael r rep turner,2024.0
16576,,,,,,,,,,,,,cand212571,,,,,,ohio,samantha meadows,2024.0
16577,,,,,,,,,,,,,cand44045,,,,,,ohio,brad wenstrup,2024.0
16578,,,,,,,,,,,,,cand157255,,,,,,ohio,greg landsman,2024.0
16579,,,,,,,,,,,,,cand1151,,,,,,ohio,bill johnson,2024.0
16580,,,,,,,,,,,,,cand150001,,,,,,ohio,jeffrey alan sites,2024.0
16581,,,,,,,,,,,,,cand1327,,,,,,ohio,sherrod brown,2024.0
16582,,,,,,,,,,,,,cand1019,,,,,,ohio,robert edward latta,2024.0
16583,,,,,,,,,,,,,cand223530,,,,,,ohio,tariq shabazz,2024.0
16584,,,,,,,,,,,,,cand141947,,,,,,ohio,anthony e gonzalez,2024.0
16585,,,,,,,,,,,,,cand144154,,,,,,ohio,vanessa enoch,2024.0
16586,,,,,,,,,,,,,cand55980,,,,,,ohio,david esrati,2024.0
16587,,,,,,,,,,,,,cand137615,,,,,,ohio,keith francis mundy,2024.0
16588,,,,,,,,,,,,,cand137613,,,,,,ohio,richard a morckel,2024.0
16589,,,,,,,,,,,,,cand219500,,,,,,ohio,landry mcnord simmons jr,2024.0
16590,,,,,,,,,,,,,cand219459,,,,,,ohio,stephen d thomas,2024.0
16591,,,,,,,,,,,,,cand219451,,,,,,ohio,hermann joseph wessels jr,2024.0
16592,,,,,,,,,,,,,cand212615,,,,,,ohio,james terrelle hemphill,2024.0
16593,,,,,,,,,,,,,cand150004,,,,,,ohio,daniel mcarthur kilgore,2024.0
16594,,,,,,,,,,,,,cand909,,,,,,ohio,timothy ryan,2024.0
16595,,,,,,,,,,,,,cand154656,,,,,,ohio,mark pukita,2024.0
16596,,,,,,,,,,,,,cand104985,,,,,,ohio,joshua a mandel,2024.0
16597,,,,,,,,,,,,,cand1325,,,,,,ohio,rob the honora portman,2024.0
16598,,,,,,,,,,,,,cand1152,,,,,,ohio,steve stivers,2024.0
16599,,,,,,,,,,,,,cand195107,,,,,,ohio,jeff lare,2024.0
16600,,,,,,,,,,,,,cand212639,,,,,,ohio,brian stewart,2024.0
16601,,,,,,,,,,,,,cand195127,,,,,,ohio,shay hawkins,2024.0
16602,,,,,,,,,,,,,cand212601,,,,,,ohio,theresa gavarone,2024.0
16603,,,,,,,,,,,,,cand212599,,,,,,ohio,j r majewski,2024.0
16604,,,,,,,,,,,,,cand212582,,,,,,ohio,craig stephen swartz,2024.0
16605,,,,,,,,,,,,,cand153515,,,,,,ohio,desiree tims,2024.0
16606,,,,,,,,,,,,,cand150002,,,,,,ohio,shannon freshour,2024.0
16607,,,,,,,,,,,,,cand137579,,,,,,nevada,jacky rosen,2024.0
16608,,,,,,,,,,,,,cand131015,,,,,,nevada,catherine cortez masto,2024.0
16609,,,,,,,,,,,,,cand223497,,,,,,nevada,tony grady,2024.0
16610,,,,,,,,,,,,,cand223496,,,,,,nevada,jeff gunter,2024.0
16611,,,,,,,,,,,,,cand223495,,,,,,nevada,william bryan conrad,2024.0
16612,,,,,,,,,,,,,cand157056,,,,,,nevada,jim marchant,2024.0
16613,,,,,,,,,,,,,cand223493,,,,,,nevada,stephanie phillips,2024.0
16614,,,,,,,,,,,,,cand216414,,,,,,nevada,ronda kennedy,2024.0
16615,,,,,,,,,,,,,cand216113,,,,,,nevada,barry lindemann,2024.0
16616,,,,,,,,,,,,,cand216102,,,,,,nevada,sam brown,2024.0
16617,,,,,,,,,,,,,cand104234,,,,,,nevada,susie lee,2024.0
16618,,,,,,,,,,,,,cand192235,,,,,,nevada,john lee,2024.0
16619,,,,,,,,,,,,,cand192331,,,,,,nevada,david flippo,2024.0
16620,,,,,,,,,,,,,cand219325,,,,,,nevada,marty odonnell,2024.0
16621,,,,,,,,,,,,,cand191964,,,,,,nevada,heidi kasama,2024.0
16622,,,,,,,,,,,,,cand219321,,,,,,nevada,drew johnson,2024.0
16623,,,,,,,,,,,,,cand192099,,,,,,nevada,elizabeth nicole helgelien,2024.0
16624,,,,,,,,,,,,,cand219316,,,,,,nevada,fred joseph simon jr,2024.0
16625,,,,,,,,,,,,,cand192150,,,,,,nevada,flemming larsen,2024.0
16626,,,,,,,,,,,,,cand43734,,,,,,nevada,daniel mark schwartz,2024.0
16627,,,,,,,,,,,,,cand43733,,,,,,nevada,steven alexzander horsford,2024.0
16628,,,,,,,,,,,,,cand212389,,,,,,nevada,mark robertson,2024.0
16629,,,,,,,,,,,,,cand1184,,,,,,nevada,mark eugene amodei,2024.0
16630,,,,,,,,,,,,,cand1054,,,,,,nevada,dina titus,2024.0
16631,,,,,,,,,,,,,cand223498,,,,,,nevada,troy zakari walker,2024.0
16632,,,,,,,,,,,,,cand216111,,,,,,nevada,william bill conrad,2024.0
16633,,,,,,,,,,,,,cand219333,,,,,,nevada,deshan levy shultz,2024.0
16634,,,,,,,,,,,,,cand216105,,,,,,nevada,william eric hockstedler,2024.0
16635,,,,,,,,,,,,,cand191997,,,,,,nevada,adam laxalt,2024.0
16636,,,,,,,,,,,,,cand145568,,,,,,nevada,allison a stephens,2024.0
16637,,,,,,,,,,,,,cand212401,,,,,,nevada,carolina serrano,2024.0
16638,,,,,,,,,,,,,cand212383,,,,,,nevada,e m krause,2024.0
16639,,,,,,,,,,,,,cand212374,,,,,,nevada,cynthia dianne steel,2024.0
16640,,,,,,,,,,,,,cand141659,,,,,,nevada,amy vilela,2024.0
16641,,,,,,,,,,,,,cand148362,,,,,,nevada,samuel james peters,2024.0
16642,,,,,,,,,,,,,cand45746,,,,,,american samoa,aumua amata,2018.0
16643,,,,,,,,,,,,,cand152951,,,,,,guam,william mendiola castro,2020.0
16644,,,,,,,,,,,,,cand152952,,,,,,guam,robert anacletus underwood,2020.0
16645,,,,,,,,,,,,,cand41714,,,,,,guam,robert anacletus underwood,2020.0
16646,,,,,,,,,,,,,cand146285,,,,,,guam,doris flores brooks,2020.0
16647,,,,,,,,,,,,,cand144025,,,,,,guam,michael fq san nicolas,2020.0
16648,,,,,,,,,,,,,cand121712,,,,,,u.s. virgin islands,stacey plaskett,2022.0
16649,,,,,,,,,,,,,cand10,,,,,,kansas,robert j dole,2004.0
16650,,,,,,,,,,,,,cand539,,,,,,kansas,pat roberts,2004.0
16651,,,,,,,,,,,,,cand986,,,,,,kansas,nancy e e boyda,2004.0
16652,,,,,,,,,,,,,cand1360,,,,,,kansas,samuel dale brownback,2004.0
16653,,,,,,,,,,,,,cand193547,,,,,,kansas,todd tiahrt,2004.0
16654,,,,,,,,,,,,,cand1448,,,,,,kansas,jerry moran,2004.0
16655,,,,,,,,,,,,,cand1449,,,,,,kansas,james r ryun,2004.0
16656,,,,,,,,,,,,,cand1519,,,,,,kansas,dennis moore,2004.0
16657,,,,,,,,,,,,,cand36726,,,,,,kansas,jeffrey colyer,2004.0
16658,,,,,,,,,,,,,cand36744,,,,,,kansas,carlos j nolla,2004.0
16659,,,,,,,,,,,,,cand42215,,,,,,kansas,adam taff,2004.0
16660,,,,,,,,,,,,,cand150191,,,,,,kansas,kris kobach,2004.0
16661,,,,,,,,,,,,,cand46891,,,,,,kansas,patricia lightner,2004.0
16662,,,,,,,,,,,,,cand54594,,,,,,kansas,michael kinard,2004.0
16663,,,,,,,,,,,,,cand105486,,,,,,kansas,joan r ruff,2004.0
16664,,,,,,,,,,,,,cand105487,,,,,,kansas,lee jones,2004.0
16665,,,,,,,,,,,,,cand63321,,,,,,kansas,kathleen & moore sebelius,2004.0
16666,,,,,,,,,,,,,cand282,,,,,,minnesota,james louis oberstar,2004.0
16667,,,,,,,,,,,,,cand446,,,,,,minnesota,martin olav sabo,2004.0
16668,,,,,,,,,,,,,cand841,,,,,,minnesota,mark raymond kennedy,2004.0
16669,,,,,,,,,,,,,cand842,,,,,,minnesota,betty mccollum,2004.0
16670,,,,,,,,,,,,,cand899,,,,,,minnesota,john p kline jr,2004.0
16671,,,,,,,,,,,,,cand1214,,,,,,minnesota,jim ramstad,2004.0
16672,,,,,,,,,,,,,cand1215,,,,,,minnesota,collin clark peterson,2004.0
16673,,,,,,,,,,,,,cand1306,,,,,,minnesota,rodney grams,2004.0
16674,,,,,,,,,,,,,cand1369,,,,,,minnesota,gilbert william gutknecht jr,2004.0
16675,,,,,,,,,,,,,cand1370,,,,,,minnesota,william p luther,2004.0
16676,,,,,,,,,,,,,cand1568,,,,,,minnesota,mark dayton,2004.0
16677,,,,,,,,,,,,,cand1575,,,,,,minnesota,norm coleman,2004.0
16678,,,,,,,,,,,,,cand1613,,,,,,minnesota,paul david wellstone,2004.0
16679,,,,,,,,,,,,,cand37410,,,,,,minnesota,christopher brien coleman,2004.0
16680,,,,,,,,,,,,,cand37416,,,,,,minnesota,thomas james foley,2004.0
